metID,mets,metNames,metFormulas,metCharges,metSEEDID,metKEGGID,metHMDBID,metChEBIID,metPubChemID,metSmiles,b,csense
cpdAGORA0156,3mob[c],"3-methyl-2-oxobutanoate",C5H7O3,-1,cpd00123,C00141,HMDB0000019,CHEBI:16530,49,,0,E
cpdAGORA0157,3mop[c],"3-methyl-2-oxopentanoate",C6H9O3,-1,cpd00508,C03465;C06008;C00671,HMDB0000491,CHEBI:15614,439286,,0,E
cpdAGORA0158,3odcoa[c],"3-Oxodecanoyl-CoA",C31H48N7O18P3S,-4,cpd03119,C05265,HMDB0003939,CHEBI:28528,440606,,0,E
cpdAGORA0159,3oddcoa[c],"3-Oxododecanoyl-CoA",C33H52N7O18P3S,-4,cpd03117,C05263,HMDB0003937,CHEBI:27868,440604,,0,E
cpdAGORA0160,3oddecACP[c],"3-Oxododecanoyl-[acyl-carrier protein]",C23H41N2O9PRS,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0161,3odecACP[c],"3-Oxodecanoyl-[acyl-carrier protein]",C21H37N2O9PRS,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0162,3ohcoa[c],"3-Oxohexanoyl-CoA",C27H40N7O18P3S,-4,cpd03123,C05269,HMDB0003943,CHEBI:27648,440610,,0,E
cpdAGORA0163,3ohdcoa[c],"3-oxopalmitoyl-CoA(4-)",C37H60N7O18P3S,-4,cpd03114,C05259,HMDB0006402,CHEBI:15491,440601,,0,E
cpdAGORA0164,3ohexACP[c],"3-Oxohexanoyl-[acyl-carrier protein]",C17H29N2O9PRS,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0165,3omrsACP[c],"3-Oxotetradecanoyl-[acyl-carrier protein]",C25H45N2O9PRS,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0166,3oocoa[c],"3-Oxooctanoyl-CoA",C29H44N7O18P3S,-4,cpd03121,C05267,HMDB0003941,CHEBI:28264,440608,,0,E
cpdAGORA0167,3ooctACP[c],"3-Oxooctanoyl-[acyl-carrier protein]",C19H33N2O9PRS,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0168,3ooctdACP[c],"3-Oxooctadecanoyl-[acyl-carrier protein]",C29H53N2O9PRS,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0169,3opalmACP[c],"3-Oxohexadecanoyl-[acyl-carrier protein]",C27H49N2O9PRS,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0170,3ophb[c],"3-Octaprenyl-4-hydroxybenzoate",C47H69O3,-1,cpd03443,C05809,NaN,CHEBI:50116,NaN,,0,E
cpdAGORA0171,3otdcoa[c],"3-Oxotetradecanoyl-CoA",C35H56N7O18P3S,-4,cpd12689,C05261,HMDB0003935,CHEBI:28726,11966197,,0,E
cpdAGORA0172,3pg[c],"3-Phospho-D-glycerate",C3H4O7P,-3,cpd00169,C00597,HMDB0000807,CHEBI:17050,724,,0,E
cpdAGORA0173,3php[c],"3-phosphonatooxypyruvate(3-)",C3H2O7P,-3,cpd02069,C03232,HMDB0001024,CHEBI:30933,105,,0,E
cpdAGORA0174,3psme[c],"5-O-(1-Carboxyvinyl)-3-phosphoshikimate",C10H9O10P,-4,cpd00932,C01269,NaN,CHEBI:16257,439463,,0,E
cpdAGORA0175,4abut[c],"4-Aminobutanoate",C4H9NO2,0,cpd00281,C00334,HMDB0000112,CHEBI:16865,119,,0,E
cpdAGORA0176,4abut[e],"4-Aminobutanoate",C4H9NO2,0,cpd00281,C00334,HMDB0000112,CHEBI:16865,119,,0,E
cpdAGORA0177,4abutn[c],"4-Aminobutanal",C4H10NO,1,cpd00434,C00555,HMDB0001080,CHEBI:17769,118,,0,E
cpdAGORA0178,4ahmmp[c],"4-Amino-5-hydroxymethyl-2-methylpyrimidine",C6H9N3O,0,cpd00939,C01279,NaN,CHEBI:16892,777,,0,E
cpdAGORA0179,4ampm[c],"4-Amino-2-methyl-5-phosphomethylpyrimidine",C6H8N3O4P,-2,cpd02775,C04556,NaN,CHEBI:18032,NaN,,0,E
cpdAGORA0180,4c2me[c],"4-(cytidine 5-diphospho)-2-C-methyl-D-erythritol",C14H23N3O14P2,-2,cpd08287,C11435,NaN,CHEBI:16578,NaN,,0,E
cpdAGORA0181,4h2oglt[c],"4-hydroxy-2-oxoglutarate(2-)",C5H4O6,-2,cpd00830,C01127,HMDB0002070,CHEBI:30923,599,,0,E
cpdAGORA0182,4hba[c],"4-Hydroxy-benzyl alcohol",C7H8O2,0,cpd15378,C17467,HMDB0011724,CHEBI:67410,125,,0,E
cpdAGORA0183,4hbz[c],"4-hydroxybenzoate",C7H5O3,-1,cpd00136,C00156,HMDB0000500,CHEBI:30763,135,,0,E
cpdAGORA0184,4hthdp[c],"4-hydroxy-tetrahydrodipicolinate",C7H7NO5,-2,NaN,C20258,NaN,NaN,NaN,,0,E
cpdAGORA0185,4hthr[c],"4-Hydroxy-L-threonine",C4H9NO4,0,cpd03608,C06056,HMDB29389,CHEBI:28330,3914727,,0,E
cpdAGORA0186,4m3hhexACP[c],"4-methyl-3-hydroxy-hexanoyl-ACP",C18H33N2O9PRS,-1,cpd11497,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0187,4m3hpentACP[c],"4-methyl-3-hydroxy-pentanoyl-ACP",C17H31N2O9PRS,-1,cpd11547,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0188,4m3ohexACP[c],"4-methyl-3-oxo-hexanoyl-ACP",C18H31N2O9PRS,-1,cpd11496,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0189,4m3opentACP[c],"4-methyl-3-oxo-pentanoyl-ACP",C17H29N2O9PRS,-1,cpd11546,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0190,4mhetz[c],"4-Methyl-5-(2-hydroxyethyl)-thiazole",C6H9NOS,0,cpd02636,C04294,HMDB0032985,CHEBI:17957,1136,,0,E
cpdAGORA0191,4mhexACP[c],"4-methyl-hexanoyl-ACP",C18H33N2O8PRS,-1,cpd11499,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0192,4mop[c],"4-methyl-2-oxopentanoate",C6H9O3,-1,cpd00200,C00233,HMDB0000695,CHEBI:48430,70,,0,E
cpdAGORA0193,4mpentACP[c],"4-methyl-pentanoyl-ACP",C17H31N2O8PRS,-1,cpd11549,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0194,4mpetz[c],"4-Methyl-5-(2-phosphoethyl)-thiazole",C6H8NO4PS,-2,cpd02654,C04327,NaN,CHEBI:17857,NaN,,0,E
cpdAGORA0195,4mthex2eACP[c],"4-methyl-trans-hex-2-enoyl-ACP",C18H31N2O8PRS,-1,cpd11498,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0196,4pasp[c],"4-Phospho-L-aspartate",C4H6NO7P,-2,cpd01977,C03082,HMDB12250,CHEBI:15836,152441,,0,E
cpdAGORA0197,4ppan[c],"D-4-Phosphopantothenate",C9H15NO8P,-3,cpd02201,C03492,HMDB0001016,CHEBI:15905,131,,0,E
cpdAGORA0198,4ppcys[c],"N-((R)-4-Phosphopantothenoyl)-L-cysteine",C12H20N2O9PS,-3,cpd02666,C04352,HMDB0001117,CHEBI:15769,440304,,0,E
cpdAGORA0199,5aizc[c],"5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate",C9H11N3O9P,-3,cpd02893,C04751,HMDB0006273,CHEBI:28413,165388,,0,E
cpdAGORA0200,5forthf[c],"5-Formiminotetrahydrofolate",C20H22N8O6,-2,cpd00502,C00664,HMDB0001534,CHEBI:15639,530,,0,E
cpdAGORA0201,5fthf[c],"5-formyltetrahydrofolate(2-)",C20H21N7O7,-2,cpd02197,C03479,HMDB0001562,CHEBI:63606,143,,0,E
cpdAGORA0202,5m3hhexACP[c],"5-methyl-3-hydroxy-hexanoyl-ACP",C18H33N2O9PRS,-1,cpd11522,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0203,5m3ohexACP[c],"5-methyl-3-oxo-hexanoyl-ACP",C18H31N2O9PRS,-1,cpd11521,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0204,5mdr1p[c],"5-Methylthio-5-deoxy-D-ribose 1-phosphate",C6H11O7PS,-2,cpd02574,C04188,HMDB0000963,CHEBI:27859,53477720,,0,E
cpdAGORA0205,5mdru1p[c],"5-Methylthio-5-deoxy-D-ribulose 1-phosphate",C6H11O7PS,-2,cpd02791,C04582,HMDB0001299,CHEBI:28096,174549,,0,E
cpdAGORA0206,5mhexACP[c],"5-methyl-hexanoyl-ACP",C18H33N2O8PRS,-1,cpd11524,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0207,5mta[c],"5-Methylthioadenosine",C11H15N5O3S,0,cpd00147,C00170,HMDB0001173,CHEBI:17509,439176,,0,E
cpdAGORA0208,5mthex2eACP[c],"5-methyl-trans-hex-2-enoyl-ACP",C18H31N2O8PRS,-1,cpd11523,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0209,5mthf[c],"5-Methyltetrahydrofolate",C20H24N7O6,-1,cpd00345,C00440,HMDB0001396,CHEBI:15641,439234,,0,E
cpdAGORA0210,5mthglu[c],"5_Methyltetrahydropteroyltri_L_glutamate",C25H34N8O12,0,cpd02738,C04489,NaN,CHEBI:17614,16722111,,0,E
cpdAGORA0211,5mtr[c],"5-Methylthio-D-ribose",C6H12O4S,0,cpd01981,C03089,NaN,CHEBI:78440,NaN,,0,E
cpdAGORA0212,5prdmbz[c],"N1-(5-Phospho-alpha-D-ribosyl)-5,6-dimethylbenzimidazole",C14H17N2O7P,-2,cpd02904,C04778,NaN,CHEBI:16837,NaN,,0,E
cpdAGORA0213,6m3hheptACP[c],"6-methyl-3-hydroxy-heptanoyl-ACP",C19H35N2O9PRS,-1,cpd11551,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0214,6m3hocACP[c],"6-methyl-3-hydroxy-octanoyl-ACP",C20H37N2O9PRS,-1,cpd11501,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0215,6m3oheptACP[c],"6-methyl-3-oxo-heptanoyl-ACP",C19H33N2O9PRS,-1,cpd11550,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0216,6m3oocACP[c],"6-methyl-3-oxo-octanoyl-ACP",C20H35N2O9PRS,-1,cpd11500,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0217,6mheptACP[c],"6-methyl-heptanoyl-ACP",C19H35N2O8PRS,-1,cpd11553,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0218,6mocACP[c],"6-methyl-octanoyl-ACP",C20H37N2O8PRS,-1,cpd11503,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0219,6mtoct2eACP[c],"6-methyl-trans-oct-2-enoyl-ACP",C20H35N2O8PRS,-1,cpd11502,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0220,7a_czp[c],"7-Aminoclonazepam",C15H12ClN3O,0,NaN,NaN,NaN,NaN,188298,,0,E
cpdAGORA0221,7a_czp[e],"7-Aminoclonazepam",C15H12ClN3O,0,NaN,NaN,NaN,NaN,188298,,0,E
cpdAGORA0222,7m3hocACP[c],"7-methyl-3-hydroxy-octanoyl-ACP",C20H37N2O9PRS,-1,cpd11526,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0223,7m3oocACP[c],"7-methyl-3-oxo-octanoyl-ACP",C20H35N2O9PRS,-1,cpd11525,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0224,7mocACP[c],"7-methyl-octanoyl-ACP",C20H37N2O8PRS,-1,cpd11528,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0225,7mtoct2eACP[c],"7-methyl-trans-oct-2-enoyl-ACP",C20H35N2O8PRS,-1,cpd11527,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0226,8m3hdcaACP[c],"8-methyl-3-hydroxy-decanoyl-ACP",C22H41N2O9PRS,-1,cpd11505,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0227,8m3hnonACP[c],"8-methyl-3-hydroxy-nonanoyl-ACP",C21H39N2O9PRS,-1,cpd11555,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0228,8m3odcaACP[c],"8-methyl-3-oxo-decanoyl-ACP",C22H39N2O9PRS,-1,cpd11504,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0229,8m3ononACP[c],"8-methyl-3-oxo-nonanoyl-ACP",C21H37N2O9PRS,-1,cpd11554,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0230,8mdcaACP[c],"8-methyl-decanoyl-ACP",C22H41N2O8PRS,-1,cpd11507,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0231,8mnonACP[c],"8-methyl-nonanoyl-ACP",C21H39N2O8PRS,-1,cpd11557,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0232,8mtdec2eACP[c],"8-methyl-trans-dec-2-enoyl-ACP",C22H39N2O8PRS,-1,cpd11506,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0233,9m3hdcaACP[c],"9-methyl-3-hydroxy-decanoyl-ACP",C22H41N2O9PRS,-1,cpd11530,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0234,9m3odcaACP[c],"9-methyl-3-oxo-decanoyl-ACP",C22H39N2O9PRS,-1,cpd11529,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0235,9mdcaACP[c],"9-methyl-decanoyl-ACP",C22H41N2O8PRS,-1,cpd11532,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0236,9mtdec2eACP[c],"9-methyl-trans-dec-2-enoyl-ACP",C22H39N2O8PRS,-1,cpd11531,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0237,ACP[c],"acyl carrier protein",C11H21N2O7PRS,-1,cpd11493,C00229,HMDB0000216,CHEBI:18357,439260,,0,E
cpdAGORA0238,HC01104[c],"4-nitrophenyl phosphate(2-)",C6H4NO6P,-2,cpd02135,C03360,HMDB60272,CHEBI:17440,378,,0,E
cpdAGORA0239,HC01434[c],"oxalatosuccinate(3-)",C6H3O7,-3,cpd03187,C05379,HMDB0003974,CHEBI:44712,972,,0,E
cpdAGORA0240,Largn[c],"L-Arogenate",C10H12NO5,-1,cpd00616,C00826,HMDB0000216,CHEBI:18357,439260,N[C@@H](CC1(C=CC(O)C=C1)C(O)=O)C(O)=O,0,E
cpdAGORA0241,PGP[c],"Peptidoglycan polymer (n subunits)",C39H64N8O19X,0,cpd15665,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0242,PGPm1[c],"Peptidoglycan polymer (n-1 subunits)",X,0,cpd15666,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0243,aacald[c],"Aminoacetaldehyde",C2H6NO,1,cpd04122,C06735,NaN,CHEBI:17628,363,,0,E
cpdAGORA0244,aacoa[c],"Acetoacetyl-CoA",C25H36N7O18P3S,-4,cpd00279,C00332,HMDB0001484,CHEBI:15345,439214,,0,E
cpdAGORA0245,aact[c],"ammonioacetone",C3H8NO,1,cpd01298,C01888,HMDB0002134,CHEBI:17906,215,,0,E
cpdAGORA0246,ab6p3hxl[c],"D-arabino-6-Phospho-hex-3-ulose",C6H11O9P,-2,cpd03583,C06019,NaN,CHEBI:27973,193886,,0,E
cpdAGORA0247,abt[c],"L-arabinitol",C5H12O5,0,cpd00417,C00532,HMDB0001851,CHEBI:18403,439255,,0,E
cpdAGORA0248,acACP[c],"Acetyl-ACP",C13H23N2O8PRS,-1,cpd11494,C03939,NaN,CHEBI:17093,NaN,,0,E
cpdAGORA0249,ac[c],"Acetate",C2H3O2,-1,cpd00029,C00033,HMDB0000042,CHEBI:15366,176,,0,E
cpdAGORA0250,ac[e],"Acetate",C2H3O2,-1,cpd00029,C00033,HMDB0000042,CHEBI:15366,176,,0,E
cpdAGORA0251,acac[c],"Acetoacetate",C4H5O3,-1,cpd00142,C00164,HMDB0000060,CHEBI:15344,96,,0,E
cpdAGORA0252,acald[c],"Acetaldehyde",C2H4O,0,cpd00071,C00084,HMDB0000990,CHEBI:15343,177,,0,E
cpdAGORA0253,acald[e],"Acetaldehyde",C2H4O,0,cpd00071,C00084,HMDB0000990,CHEBI:15343,177,,0,E
cpdAGORA0254,acbdma14gapuc[c],"N-Acetyl-beta-D-mannosaminyl-1,4-N-acetyl-D- glucosaminyldiphosphoundecaprenol",C71H116N2O17P2,-2,cpd02967,C04881,NaN,CHEBI:132875,NaN,,0,E
cpdAGORA0255,accoa[c],"Acetyl-CoA",C23H34N7O17P3S,-4,cpd00022,C00024,HMDB0001206,CHEBI:15351,444493,,0,E
cpdAGORA0256,acgam1p[c],"N-Acetyl-D-glucosamine 1-phosphate",C8H14NO9P,-2,cpd02611,C04256,HMDB0001367,CHEBI:7125,440272,,0,E
cpdAGORA0257,acgam6p[c],"N-acetyl-D-glucosamine 6-phosphate(2-)",C8H14NO9P,-2,cpd00293,C00357,HMDB0001062,CHEBI:15784,440996,,0,E
cpdAGORA0258,acgam[c],"N-acetyl-D-glucosamine",C8H15NO6,0,cpd00122,C00140,HMDB0000215,CHEBI:506227,439174,,0,E
cpdAGORA0259,achms[c],"O-Acetyl-L-homoserine",C6H11NO4,0,cpd00790,C01077,HMDB0029423,CHEBI:7671,439389,,0,E
cpdAGORA0260,acmana[c],"N-acetyl-D-mannosamine",C8H15NO6,0,cpd00492,C00645,HMDB0001129,CHEBI:63154,11096158,,0,E
cpdAGORA0261,acmanap[c],"N-acetyl-D-mannosamine 6-phosphate(2-)",C8H14NO9P,-2,cpd02612,C04257,HMDB0001121,CHEBI:62165,440273,,0,E
cpdAGORA0262,acnam[c],"N-acetylneuraminate",C11H18NO9,-1,cpd00232,C00270,HMDB0000230,CHEBI:45744,439197,,0,E
cpdAGORA0263,acser[c],"O-Acetyl-L-serine",C5H9NO4,0,cpd00722,C00979,HMDB0002931,CHEBI:17981,65249,,0,E
cpdAGORA0264,actACP[c],"Acetoacetyl-ACP",C15H25N2O9PRS,-1,cpd11488,C05744,NaN,CHEBI:2393,NaN,,0,E
cpdAGORA0265,actn_R[c],"(R)-Acetoin",C4H8O2,0,cpd00361,C00466,HMDB0003243,CHEBI:15688,179,,0,E
cpdAGORA0266,actn_S[c],"(S)-Acetoin",C4H8O2,0,cpd01221,C01769,HMDB0003243,CHEBI:15688,179,,0,E
cpdAGORA0267,actp[c],"Acetyl phosphate",C2H3O5P,-2,cpd00196,C00227,HMDB0001494,CHEBI:15350,186,,0,E
cpdAGORA0268,ade[c],"Adenine",C5H5N5,0,cpd00128,C00147,HMDB0000034,CHEBI:16708,190,,0,E
cpdAGORA0269,adn[c],"Adenosine",C10H13N5O4,0,cpd00182,C00212,HMDB0000050,CHEBI:16335,60961,,0,E
cpdAGORA0270,adocbi[c],"Adenosyl cobinamide",C58H84CoN16O11,1,cpd03918,C06508,HMDB0006903,CHEBI:2480,NaN,,0,E
cpdAGORA0271,adocbip[c],"Adenosyl cobinamide phosphate",C58H83CoN16O14P,-1,cpd03919,C06509,HMDB0012184,CHEBI:2481,NaN,,0,E
cpdAGORA0272,adocbl[c],"Adenosylcobalamin",C72H100CoN18O17P,0,cpd00166,C00194,HMDB0002086,CHEBI:18408,5459907,,0,E
cpdAGORA0273,adocbl[e],"Adenosylcobalamin",C72H100CoN18O17P,0,cpd00166,C00194,HMDB0002086,CHEBI:18408,5459907,,0,E
cpdAGORA0274,adp[c],"ADP",C10H12N5O10P2,-3,cpd00008,C00008,HMDB0001341,CHEBI:16761,6022,,0,E
cpdAGORA0275,adpglc[c],"ADP alpha-D-glucoside(2-)",C16H23N5O15P2,-2,cpd00387,C00498,HMDB0006557,CHEBI:15751,16500,,0,E
cpdAGORA0276,agdpcbi[c],"Adenosine-GDP-cobinamide",C68H95CoN21O21P2,-1,cpd03920,C06510,HMDB0012185,CHEBI:2479,NaN,,0,E
cpdAGORA0277,agm[c],"agmatinium(2+)",C5H16N4,2,cpd00152,C00179,HMDB0001432,CHEBI:17431,199,,0,E
cpdAGORA0278,ahcys[c],"S-Adenosyl-L-homocysteine",C14H20N6O5S,0,cpd00019,C00021,HMDB00939,CHEBI:16680,439155,,0,E
cpdAGORA0279,ahdt[c],"7,8-dihydroneopterin 3-triphosphate(4-)",C9H12N5O13P3,-4,cpd02978,C04895,HMDB0000980,CHEBI:18372,121885,,0,E
cpdAGORA0280,ai17tca1[c],"Anteisoheptadecanoyllipoteichoic acid (n=24), linked, unsubstituted",C121H236O135P24,-24,cpd15750,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0281,ai17tcaacgam[c],"Anteisoheptadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine",C313H548N24O255P24,-24,cpd15768,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0282,ai17tcaala_D[c],"Anteisoheptadecanoyllipoteichoic acid (n=24), linked, D-alanine substituted",C193H332N24O135P24,0,cpd15777,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0283,ai17tcaglc[c],"Anteisoheptadecanoyllipoteichoic acid (n=24), linked, glucose substituted",C265H476O255P24,-24,cpd15759,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0284,aicar[c],"5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide",C9H13N4O8P,-2,cpd02851,C04677,HMDB0001517,CHEBI:18406,65110,,0,E
cpdAGORA0285,aihpdcoa[c],"fa12coa,Anteiso-C17:0 CoA   Anteisoheptadecanoyl-CoA",C38H64N7O17P3S,-4,cpd11434,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0286,aipdcoa[c],"fa4coa,Anteiso-C15:0 CoA   Anteisopentadecanoyl-CoA",C36H60N7O17P3S,-4,cpd11439,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0287,air[c],"5-amino-1-(5-phospho-D-ribosyl)imidazole",C8H12N3O7P,-2,cpd02140,C03373,HMDB0001235,CHEBI:138560,161500,,0,E
cpdAGORA0288,akg[c],"2-Oxoglutarate",C5H4O5,-2,cpd00024,C00026,HMDB0000208,CHEBI:30915,51,,0,E
cpdAGORA0289,ala_D[c],"D-alanine",C3H7NO2,0,cpd00117,C00133,HMDB0001310,CHEBI:15570,71080,,0,E
cpdAGORA0290,ala_L[c],"L-alanine",C3H7NO2,0,cpd00035,C00041,HMDB0000161,CHEBI:16977,5950,,0,E
cpdAGORA0291,ala_L[e],"L-alanine",C3H7NO2,0,cpd00035,C00041,HMDB0000161,CHEBI:16977,5950,,0,E
cpdAGORA0292,alaala[c],"D-Alanyl-D-alanine",C6H12N2O3,0,cpd00731,C00993,HMDB0003459,CHEBI:16576,5460362,,0,E
cpdAGORA0293,alaasp[c],"L-alanyl-L-aspartate",C7H11N2O5,-1,cpd11593,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0294,alaasp[e],"L-alanyl-L-aspartate",C7H11N2O5,-1,cpd11593,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0295,alac_S[c],"(S)-2-Acetolactate",C5H7O4,-1,cpd00668,C06010,HMDB0006855,CHEBI:18409,13999770,,0,E
cpdAGORA0296,alagln[c],"L-alanyl-L-glutamine",C8H15N3O4,0,cpd11587,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0297,alagln[e],"L-alanyl-L-glutamine",C8H15N3O4,0,cpd11587,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0298,alaglu[c],"L-alanyl-L-glutamate",C8H13N2O5,-1,cpd11586,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0299,alaglu[e],"L-alanyl-L-glutamate",C8H13N2O5,-1,cpd11586,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0300,alagly[c],"L-alanylglycine",C5H10N2O3,0,cpd11585,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0301,alagly[e],"L-alanylglycine",C5H10N2O3,0,cpd11585,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0302,alahis[c],"L-alanyl-L-histidine",C9H14N4O3,0,cpd11584,C00386,HMDB0000033,CHEBI:15727,439224,,0,E
cpdAGORA0303,alahis[e],"L-alanyl-L-histidine",C9H14N4O3,0,cpd11584,C00386,HMDB0000033,CHEBI:15727,439224,,0,E
cpdAGORA0304,alaleu[c],"L-alanyl-L-leucine",C9H18N2O3,0,cpd11583,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0305,alaleu[e],"L-alanyl-L-leucine",C9H18N2O3,0,cpd11583,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0306,alathr[c],"L-alanyl-L-threonine",C7H14N2O4,0,cpd11582,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0307,alathr[e],"L-alanyl-L-threonine",C7H14N2O4,0,cpd11582,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0308,amet[c],"S-Adenosyl-L-methionine",C15H23N6O5S,1,cpd00017,C00019,HMDB0001185,CHEBI:15414,16757548,,0,E
cpdAGORA0309,ametam[c],"S-Adenosylmethioninamine",C14H24N6O3S,2,cpd00837,C01137,HMDB0000988,CHEBI:15625,439415,,0,E
cpdAGORA0310,amp[c],"AMP",C10H12N5O7P,-2,cpd00018,C00020,HMDB0000045,CHEBI:16027,6083,,0,E
cpdAGORA0311,anzp[c],"7-Amino Nitrozepam",C15H13N3O,0,NaN,NaN,HMDB41819,NaN,78641,,0,E
cpdAGORA0312,anzp[e],"7-Amino Nitrozepam",C15H13N3O,0,NaN,NaN,HMDB41819,NaN,78641,,0,E
cpdAGORA0313,apoACP[c],"apoprotein [acyl carrier protein]",RHO,0,cpd12370,C03688,NaN,CHEBI:16139,NaN,,0,E
cpdAGORA0314,apoC_Lys_btn[c],"Holocarboxylase (biotin covalent bound to Lys residue of apoC)",C16H27N4O3SX,0,cpd12848,C06250,NaN,NaN,NaN,,0,E
cpdAGORA0315,arab_L[c],"L-arabinose",C5H10O5,0,cpd00224,C00259,HMDB0000646,CHEBI:40886,439195,,0,E
cpdAGORA0316,arab_L[e],"L-arabinose",C5H10O5,0,cpd00224,C00259,HMDB0000646,CHEBI:40886,439195,,0,E
cpdAGORA0317,arg_L[c],"L-arginine",C6H15N4O2,1,cpd00051,C00062,HMDB0000517,CHEBI:16467,6322,,0,E
cpdAGORA0318,arg_L[e],"L-arginine",C6H15N4O2,1,cpd00051,C00062,HMDB0000517,CHEBI:16467,6322,,0,E
cpdAGORA0319,argsuc[c],"N(omega)-(L-Arginino)succinate",C10H17N4O6,-1,cpd02152,C03406,HMDB0000052,CHEBI:15682,16950,,0,E
cpdAGORA0320,arsenb[c],"Arsenobetaine",C5H12AsO2,0,cpd11597,C19331,HMDB0033206,CHEBI:82392,47364,,0,E
cpdAGORA0321,arsenb[e],"Arsenobetaine",C5H12AsO2,0,cpd11597,C19331,HMDB0033206,CHEBI:82392,47364,,0,E
cpdAGORA0322,asn_L[c],"L-asparagine",C4H8N2O3,0,cpd00132,C00152,HMDB0000168,CHEBI:17196,6267,,0,E
cpdAGORA0323,aso3[c],"arsenite",AsO3,-3,cpd04098,C06697,HMDB0011620,CHEBI:29866,544,,0,E
cpdAGORA0324,aso3[e],"arsenite",AsO3,-3,cpd04098,C06697,HMDB0011620,CHEBI:29866,544,,0,E
cpdAGORA0325,aso4[c],"arsenate",AsO4,-3,cpd01048,C01478,HMDB0012190,CHEBI:18231,234,,0,E
cpdAGORA0326,aso4[e],"arsenate",AsO4,-3,cpd01048,C01478,HMDB0012190,CHEBI:18231,234,,0,E
cpdAGORA0327,asp_L[c],"L-aspartate",C4H6NO4,-1,cpd00041,C00049,HMDB0000191,CHEBI:17053,5960,,0,E
cpdAGORA0328,aspsa[c],"L-Aspartate 4-semialdehyde",C4H7NO3,0,cpd00346,C00441,NaN,CHEBI:13086,439235,,0,E
